eventid,iyear,imonth,iday,country,country_txt,region_txt,provstate,city,latitude,longitude,location,summary,alternative_txt,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,weaptype1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,unknown,Male name unknown,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,unknown,Male name unknown,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,unknown,Male name unknown,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,unknown,Male name unknown,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,unknown,Male name unknown,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,unknown,Male name unknown,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,unknown,Male name unknown,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,"Middle aged Catholic man, name not given",Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,0
1.99E+11,1994,4,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Joseph McCloskey, 52, Catholic",Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms,Unknown Gun Type,Firearm,1
1.99E+11,1994,4,27,603,United Kingdom,Western Europe,Northern Ireland,Glengormley,54.671804,-5.957181,,,,1,0,Armed Assault,Business,Retail/Grocery/Bakery,unknown,shop,Great Britain,Irish National Liberation Army (INLA),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,4,27,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,25 year old Catholic male*,Great Britain,Ulster Freedom Fighters (UFF),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,4,28,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Other Crime Type,1,0,Armed Assault,Business,Retail/Grocery/Bakery,Newsstand,47 year old catholic male,Great Britain,Protestant extremists,5,Firearms,Handgun,Pistol,1
1.99E+11,1994,4,28,603,United Kingdom,Western Europe,Northern Ireland,Armagh,54.347539,-6.656108,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,"Catholic male, age 42",Great Britain,Ulster Volunteer Force (UVF),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,4,29,603,United Kingdom,Western Europe,Northern Ireland,Newry,54.183052,-6.341388,,,,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,IRA--alleged informer,"Michael Brown, 23",Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.99E+11,1994,5,3,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,"Protestant, 44 years old",Great Britain,Irish National Liberation Army (INLA),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,5,6,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Police,vehicle,Great Britain,Unknown,6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Rocket,0
1.99E+11,1994,5,8,603,United Kingdom,Western Europe,Northern Ireland,Dungannon,54.50853,-6.763131,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,"76 year nold Catholic female, Roseanne, random tit for tat shooting*",Great Britain,Protestant extremists,5,Firearms,Handgun,Pistol,0
1.99E+11,1994,5,8,603,United Kingdom,Western Europe,Northern Ireland,Greystone,54.464931,-6.846123,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Rose Ann Mallon, 76, Catholic",Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms,Unknown Gun Type,Firearm,1
1.99E+11,1994,5,12,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,"Catholic Male, Martin Bradley*",Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,5,13,603,United Kingdom,Western Europe,Northern Ireland,Lurgan,54.463367,-6.328597,,,,1,0,Bombing/Explosion,Police,Police Security Forces/Officers,civilian employed by RUC,"Fred Anthony, 38, Protestant",Northern Ireland,Irish Republican Army (IRA),6,Explosives,Vehicle,Booby-trap bomb,1
1.99E+11,1994,5,14,603,United Kingdom,Western Europe,Northern Ireland,Keady,54.250039,-6.703625,,,Insurgency/Guerilla Action,1,0,Armed Assault,Military,Military Checkpoint,U.K. Military,British Army Checkpoint,Great Britain,Irish Republican Army (IRA),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1
1.99E+11,1994,5,17,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknwon,3 catholic women*,Great Britain,Ulster Volunteer Force (UVF),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,2
1.99E+11,1994,5,17,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Named Civilian,,Eamon Fox and Gary Convie,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms,Unknown Gun Type,Firearm,2
1.99E+11,1994,5,18,603,United Kingdom,Western Europe,Northern Ireland,Armagh,54.347539,-6.656108,,,,1,0,Armed Assault,Business,,unknown,persons in taxi office*,,Protestant extremists,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,2
1.99E+11,1994,5,21,603,United Kingdom,Western Europe,Northern Ireland,Armagh,54.347539,-6.656108,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Royal Irish Regiment,"Reginald McCollum, 19, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.99E+11,1994,5,21,96,Ireland,Western Europe,Dublin,Dublin,53.361675,-6.245485,,,Intra/Inter-group Conflict,1,0,Bombing/Explosion,Business,Restaurant/Bar/Cafe,The Widow Scallans Bar,"Martin Doherty, IRA member",Ireland,Ulster Volunteer Force (UVF),6,Explosives,Unknown Explosive Type,Bomb; Firearm,1
1.99E+11,1994,5,23,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,Sinn Fein,room used by Sinn Fein*,Great Britain,Ulster Volunteer Force (UVF),6,Explosives,Unknown Explosive Type,Explosive,0
1.99E+11,1994,5,23,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Military,Fort George *,Great Britain,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Explosive,0
1.99E+11,1994,5,23,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Military,former soldier,Great Britain,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,5,30,603,United Kingdom,Western Europe,Northern Ireland,Tempo,54.377802,-7.459455,,,,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",police,station,Great Britain,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Explosive,0
1.99E+11,1994,6,2,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,government,high court,Great Britain,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Explosive,0
1.99E+11,1994,6,4,603,United Kingdom,Western Europe,Northern Ireland,Portadown,54.42071,-6.443767,,,,1,0,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,unknown,"vehicle, Loyalist supporter",Great Britain,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Explosive,0
1.99E+11,1994,6,9,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,Harland and Wolff Shipyard,Catholic employee-welder*,Northern Ireland,Protestant extremists,5,Firearms,Handgun,Pistol,1
1.99E+11,1994,6,9,603,United Kingdom,Western Europe,Northern Ireland,Antrim,54.713382,-6.216761,,,,0,0,Armed Assault,Business,Entertainment/Cultural/Stadium/Casino,unknown,snooker club,Ireland,Ulster Volunteer Force (UVF),8,Incendiary,,Incendiary,
1.99E+11,1994,6,10,603,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,54.077313,-6.608787,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Checkpoint,military,checkpoint,Great Britain,Irish Republican Army (IRA),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Mortar,0
1.99E+11,1994,6,14,603,United Kingdom,Western Europe,Northern Ireland,Lurgan,54.463367,-6.328597,,,,0,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,unknown,Irish Language Center,Great Britain,Ulster Freedom Fighters (UFF),6,Explosives,Unknown Explosive Type,Explosive - defused,0
1.99E+11,1994,6,14,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,0,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,government,housing area,Great Britain,Ulster Freedom Fighters (UFF),6,Explosives,Unknown Explosive Type,Explosive - defused,0
1.99E+11,1994,6,16,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,4 Protestant men in shop doorway,,Irish National Liberation Army (INLA),5,Firearms,Handgun,Pistol,3
1.99E+11,1994,6,16,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Business,Retail/Grocery/Bakery,unknown,Catholic butcher,Great Britain,Ulster Freedom Fighters (UFF),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,6,17,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,27 year old catholic taxi driver,Great Britain,Ulster Volunteer Force (UVF),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,6,17,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),police,patrol,Great Britain,Unknown,6,Explosives,Unknown Explosive Type,Explosive,0
1.99E+11,1994,6,17,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,House/Apartment/Residence,unknown,hut where workmen eating lunch,Great Britain,Ulster Volunteer Force (UVF),5,Firearms,Handgun,Pistol,1
1.99E+11,1994,6,18,603,United Kingdom,Western Europe,Northern Ireland,Loughinisland,54.336787,-5.825816,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,catholic patrons in O'Toole's Pub,Great Britain,Ulster Volunteer Force (UVF),5,Firearms,Handgun,Pistol,6
1.99E+11,1994,7,2,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Military,U/I Military Base,Great Britain,Irish Republican Army (IRA),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Mortar,0
1.99E+11,1994,7,8,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,military,military vehicle patrol,Great Britain,Irish Republican Army (IRA),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Rocket,0
1.99E+11,1994,7,8,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,0,0,Assassination,Business,Restaurant/Bar/Cafe,unknown,Chinese woman delivering take-out,Great Britain,Unknown,5,Firearms,Unknown Gun Type,Firearm,0
1.99E+11,1994,7,10,603,United Kingdom,Western Europe,Northern Ireland,Magherafelt,54.755402,-6.606029,,,,1,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Unknown/ Legislator with Democratic Unionist Party,Protestant Politician/Preacher Rev. William McCrea,Great Britain,Irish Republican Extremists,5,Firearms,Unknown Gun Type,Firearm,0
1.99E+11,1994,7,11,603,United Kingdom,Western Europe,Northern Ireland,Lisburn,54.515694,-6.055724,,,,1,0,Assassination,Private Citizens & Property,Political Party Member/Rally,Ulster Freedom Fighters (UFF),"Activist Ray Smallwoods, 44",Great Britain,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.99E+11,1994,7,12,603,United Kingdom,Western Europe,Northern Ireland,Newtownhamilton,54.192934,-6.576051,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,military,Brit army puma helicopter carrying joint police/military patrol,Great Britain,Irish Republican Army (IRA),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Missile,0
1.99E+11,1994,7,13,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Democratic Unionist Party (DUP),"home of former UDP councillor, Sam McCartney",Great Britain,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,0
1.99E+11,1994,7,14,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,,,,1,0,Hostage Taking (Barricade Incident),Unknown,,unknown,unknown*,Great Britain,Irish Republican Army (IRA),13,Unknown,,,0
1.99E+11,1994,7,15,603,United Kingdom,Western Europe,Northern Ireland,Dromore,54.41653,-6.148866,,,,0,0,Assassination,Business,,unknown,U/I catholic businessman in his 50s,Great Britain,Ulster Freedom Fighters (UFF),13,Unknown,,,0
1.99E+11,1994,7,15,603,United Kingdom,Western Europe,Northern Ireland,Dungannon,54.50853,-6.763131,,,,1,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),police,police vehicle-unmarked*,Great Britain,Unknown,5,Firearms,Unknown Gun Type,Firearm,0
1.99E+11,1994,7,17,603,United Kingdom,Western Europe,Northern Ireland,Rosslea,54.238631,-7.170908,,,,1,0,Assassination,Private Citizens & Property,Alleged Informant,police,"suspected police informant, 34-year-old Belfast woman",Great Britain,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.99E+11,1994,7,17,603,United Kingdom,Western Europe,Northern Ireland,Annaclone,54.300453,-6.197929,,,,1,0,Armed Assault,Business,Restaurant/Bar/Cafe,Hawthorne Inn,40 patrons at pub watching world cup final,Great Britain,Ulster Freedom Fighters (UFF),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0
1.99E+11,1994,7,22,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,unknown,44-year-old Catholic man,Great Britain,Ulster Freedom Fighters (UFF),5,Firearms,Unknown Gun Type,Firearm,1
1.99E+11,1994,7,22,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,unknown,city center shop,Great Britain,Unknown,8,Incendiary,,Incendiary,0
1.99E+11,1994,7,22,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,unknown,city center shop,Great Britain,Unknown,8,Incendiary,,Incendiary,0
1.99E+11,1994,7,22,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,unknown,city center shop,Great Britain,Unknown,8,Incendiary,,Incendiary,0
1.99E+11,1994,7,22,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,unknown,city center shop,Great Britain,Unknown,8,Incendiary,,Incendiary,0
1.99E+11,1994,7,22,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,unknown,city center shop,Great Britain,Unknown,8,Incendiary,,Incendiary,0
1.99E+11,1994,7,29,603,United Kingdom,Western Europe,Northern Ireland,Newry,54.183052,-6.341388,,,,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",police,police station,Great Britain,Irish Republican Army (IRA),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Mortar,0
1.99E+11,1994,7,31,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Terrorists/Non-State Militia,Non-State Militia,UFF,"Joe Bratty, 32*",Northern Ireland,Irish Republican Army (IRA),13,Unknown,,,2
1.99E+11,1994,8,3,603,United Kingdom,Western Europe,Northern Ireland,Newtownhamilton,54.192934,-6.576051,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Police/Military,Police/Army Base,Great Britain,Irish Republican Army (IRA),6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Mortar,0
1.99E+11,1994,8,3,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unk,U/I House,Great Britain,Protestant extremists,5,Firearms,Unknown Gun Type,,0
